time_window,from_country,to_country,weight,degree,strength,p,alpha,significant
2021-2025,FR,BF,14,36,111,0.1261261261261261,0.0089270186438055,1
2021-2025,DE,BG,34,59,319,0.1065830721003134,0.0014492465099278,1
2021-2025,GB,BG,37,59,319,0.115987460815047,0.0007844922638332,1
2021-2025,US,BG,30,59,319,0.0940438871473354,0.0032524847021549,1
2021-2025,EG,BH,16,40,203,0.0788177339901477,0.040689014974882,1
2021-2025,GB,BH,30,40,203,0.1477832512315271,0.0019563769773821,1
2021-2025,IN,BH,22,40,203,0.1083743842364532,0.0114056211330226,1
2021-2025,SA,BH,25,40,203,0.1231527093596059,0.0059433952307194,1
2021-2025,BF,BJ,12,36,113,0.1061946902654867,0.0196563356934482,1
2021-2025,FR,BJ,14,36,113,0.1238938053097345,0.0097608196629745,1
2021-2025,ID,BN,10,35,113,0.0884955752212389,0.0428349793173036,1
2021-2025,MY,BN,23,35,113,0.2035398230088495,0.0004360921232874,1
2021-2025,AR,BO,24,35,270,0.0888888888888888,0.0422110018638471,1
2021-2025,BR,BO,24,35,270,0.0888888888888888,0.0422110018638471,1
2021-2025,ES,BO,39,35,270,0.1444444444444444,0.0049709493142813,1
2021-2025,PE,BO,23,35,270,0.0851851851851851,0.0484538654977047,1
2021-2025,BR,BQ,5,5,9,0.5555555555555556,0.0390184423106233,1
2021-2025,AR,BR,232,142,7647,0.0303386949130377,0.0129846183672163,1
2021-2025,CA,BR,224,142,7647,0.0292925330194847,0.0151168123229137,1
2021-2025,CO,BR,530,142,7647,0.069308225447888,3.996027469179447e-05,1
2021-2025,DE,BR,322,142,7647,0.0421080162155093,0.002320769327916,1
2021-2025,ES,BR,440,142,7647,0.0575389041454165,0.0002350411448001,1
2021-2025,FR,BR,410,142,7647,0.0536157970445926,0.0004221968839383,1
2021-2025,GB,BR,363,142,7647,0.0474695959199686,0.0010517618593423,1
2021-2025,IT,BR,195,142,7647,0.025500196155355,0.0261955548058839,1
2021-2025,MZ,BR,234,142,7647,0.030600235386426,0.0125000082754479,1
2021-2025,PE,BR,339,142,7647,0.0443311102393095,0.0016724388109167,1
2021-2025,PT,BR,888,142,7647,0.116123970184386,2.761730090881988e-08,1
2021-2025,US,BR,1294,142,7647,0.1692166862822021,4.44400854802712e-12,1
2021-2025,US,BS,18,15,39,0.4615384615384615,0.0001722525373272,1
2021-2025,IN,BT,33,17,69,0.4782608695652174,3.0147726068215565e-05,1
2021-2025,GB,BW,24,36,157,0.1528662420382165,0.0030082893036946,1
2021-2025,ZA,BW,41,36,157,0.2611464968152866,2.509237611337492e-05,1
2021-2025,ZW,BW,21,36,157,0.1337579617834395,0.0065671049765953,1
2021-2025,CN,BY,23,20,68,0.3382352941176471,0.00039207434023,1
2021-2025,RU,BY,15,20,68,0.2205882352941176,0.0087815702720111,1
2021-2025,AU,CA,263,159,13223,0.0198895863268547,0.0418264079084561,1
2021-2025,BD,CA,307,159,13223,0.0232171216819178,0.0244393734996506,1
2021-2025,BR,CA,747,159,13223,0.0564924752325493,0.0001022746889971,1
2021-2025,CN,CA,711,159,13223,0.0537699463056794,0.0001612443734979,1
2021-2025,DE,CA,395,159,13223,0.0298721923920441,0.0082980228158357,1
2021-2025,FR,CA,651,159,13223,0.0492323980942297,0.0003433611514604,1
2021-2025,GB,CA,874,159,13223,0.0660969522801179,2.0308752415530383e-05,1
2021-2025,IN,CA,830,159,13223,0.0627694169250548,3.562372898136927e-05,1
2021-2025,IR,CA,908,159,13223,0.0686682295999395,1.313705692447511e-05,1
2021-2025,US,CA,2576,159,13223,0.1948120698782424,1.354460888154658e-15,1
2021-2025,BE,CD,25,48,197,0.1269035532994923,0.0016979479581839,1
2021-2025,FR,CD,16,48,197,0.0812182741116751,0.018662954156067,1
2021-2025,ZA,CD,13,48,197,0.065989847715736,0.04041336858984,1
2021-2025,AT,CH,300,156,11233,0.0267070239472981,0.0150576198724561,1
2021-2025,BE,CH,244,156,11233,0.0217217128104691,0.0332410127991682,1
2021-2025,CA,CH,279,156,11233,0.0248375322709872,0.0202736313378344,1
2021-2025,CN,CH,416,156,11233,0.0370337398735867,0.0028821460048281,1
2021-2025,DE,CH,1628,156,11233,0.1449301166206712,2.8856894962401166e-11,1
2021-2025,ES,CH,409,156,11233,0.0364105759814831,0.0031861324763084,1
2021-2025,FR,CH,986,156,11233,0.0877770853734532,6.541110488184226e-07,1
2021-2025,GB,CH,1069,156,11233,0.095166028665539,1.854296214213743e-07,1
2021-2025,IN,CH,255,156,11233,0.0227009703552034,0.0284614795002925,1
2021-2025,IT,CH,832,156,11233,0.0740674797471735,6.603851690346152e-06,1
2021-2025,NL,CH,437,156,11233,0.0389032315498976,0.0021325692125386,1
2021-2025,US,CH,1254,156,11233,0.1116353600997062,1.0755878309079176e-08,1
2021-2025,BJ,CI,11,46,140,0.0785714285714285,0.0251637497737222,1
2021-2025,FR,CI,32,46,140,0.2285714285714285,8.478272895994182e-06,1
2021-2025,AR,CL,218,78,3152,0.0691624365482233,0.0040113481178885,1
2021-2025,BR,CL,177,78,3152,0.0561548223350253,0.011677735009004,1
2021-2025,CO,CL,203,78,3152,0.0644035532994923,0.0059404508577373,1
2021-2025,ES,CL,645,78,3152,0.2046319796954314,2.2067118940254293e-08,1
2021-2025,GB,CL,222,78,3152,0.0704314720812182,0.0036113425782933,1
2021-2025,MX,CL,137,78,3152,0.0434644670050761,0.03265767702811,1
2021-2025,PE,CL,143,78,3152,0.0453680203045685,0.0280136937803733,1
2021-2025,US,CL,317,78,3152,0.1005710659898477,0.000285395939385,1
2021-2025,CD,CM,21,47,239,0.0878661087866108,0.0145443816540477,1
2021-2025,DE,CM,16,47,239,0.0669456066945606,0.0412781530141528,1
2021-2025,FR,CM,24,47,239,0.100418410041841,0.0076889265546774,1
2021-2025,NG,CM,23,47,239,0.0962343096234309,0.0095185130426434,1
2021-2025,AU,CN,888,150,19874,0.0446814934084733,0.0011017434238468,1
2021-2025,CA,CN,643,150,19874,0.0323538291234779,0.0074433900086479,1
2021-2025,DE,CN,1055,150,19874,0.0530844319211029,0.00029537739713,1
2021-2025,GB,CN,2146,150,19874,0.107980275737144,4.03454140727645e-08,1
2021-2025,HK,CN,1487,150,19874,0.0748213746603602,9.281389479475132e-06,1
2021-2025,JP,CN,851,150,19874,0.0428197645164536,0.0014725316596596,1
2021-2025,KR,CN,475,150,19874,0.0239005736137667,0.0272028605870031,1
2021-2025,NL,CN,398,150,19874,0.0200261648384824,0.0490859926569151,1
2021-2025,PK,CN,1148,150,19874,0.057763912649693,0.0001411888175901,1
2021-2025,SG,CN,881,150,19874,0.044329274428902,0.0011639494804595,1
2021-2025,US,CN,4654,150,19874,0.2341753044178323,5.435952781123798e-18,1
2021-2025,AR,CO,232,89,4340,0.0534562211981566,0.0079502736299375,1
2021-2025,BR,CO,374,89,4340,0.0861751152073732,0.0003597015186451,1
2021-2025,ES,CO,989,89,4340,0.2278801843317972,1.3069333863517412e-10,1
2021-2025,MX,CO,651,89,4340,0.15,6.149863307533661e-07,1
2021-2025,PE,CO,169,89,4340,0.0389400921658986,0.030341741871866,1
2021-2025,US,CO,492,89,4340,0.1133640552995391,2.521095975251503e-05,1
2021-2025,VE,CO,180,89,4340,0.0414746543778801,0.0240501006395015,1
2021-2025,BR,CR,33,50,453,0.0728476821192053,0.024569896717118,1
2021-2025,CO,CR,37,50,453,0.0816777041942604,0.0153730946854412,1
2021-2025,ES,CR,62,50,453,0.1368653421633554,0.0007376480756322,1
2021-2025,MX,CR,36,50,453,0.0794701986754966,0.0172923809754774,1
2021-2025,US,CR,53,50,453,0.1169977924944812,0.0022497158933121,1
2021-2025,EC,CU,39,46,315,0.1238095238095238,0.0026117630440651,1
2021-2025,ES,CU,34,46,315,0.1079365079365079,0.0058588108234703,1
2021-2025,GT,CU,32,46,315,0.1015873015873015,0.0080614780917159,1
2021-2025,MX,CU,41,46,315,0.1301587301587301,0.0018827835985242,1
2021-2025,BR,CV,16,16,70,0.2285714285714285,0.0203908719382595,1
2021-2025,PT,CV,27,16,70,0.3857142857142857,0.0006692004641001,1
2021-2025,GB,CY,170,90,902,0.188470066518847,8.474310507668641e-09,1
2021-2025,GR,CY,175,90,902,0.1940133037694013,4.604481423996522e-09,1
2021-2025,NG,CY,33,90,902,0.0365853658536585,0.036255864300678,1
2021-2025,TR,CY,118,90,902,0.130820399113082,3.808445435045387e-06,1
2021-2025,US,CY,38,90,902,0.0421286031042128,0.0216940801020225,1
2021-2025,AT,CZ,72,105,2461,0.0292563998374644,0.0455902263991878,1
2021-2025,DE,CZ,174,105,2461,0.0707029662738724,0.0004876107751314,1
2021-2025,ES,CZ,78,105,2461,0.0316944331572531,0.0350988250861145,1
2021-2025,FR,CZ,111,105,2461,0.045103616416091,0.0082309478707324,1
2021-2025,GB,CZ,150,105,2461,0.0609508329947175,0.0014440642108764,1
2021-2025,IN,CZ,226,105,2461,0.0918325883787078,4.459180288205546e-05,1
2021-2025,IT,CZ,121,105,2461,0.0491670052824055,0.0052825223787561,1
2021-2025,PL,CZ,111,105,2461,0.045103616416091,0.0082309478707324,1
2021-2025,SK,CZ,138,105,2461,0.0560747663551401,0.0024746284076731,1
2021-2025,UA,CZ,110,105,2461,0.0446972775294595,0.0086033106327553,1
2021-2025,US,CZ,121,105,2461,0.0491670052824055,0.0052825223787561,1
2021-2025,AT,DE,963,153,24291,0.0396443127084105,0.0021363928783888,1
2021-2025,BR,DE,811,153,24291,0.0333868510971141,0.0057333728314219,1
2021-2025,CH,DE,1215,153,24291,0.0500185253797702,0.0004099215178072,1
2021-2025,CN,DE,1234,153,24291,0.0508007080811823,0.0003616809600956,1
2021-2025,ES,DE,979,153,24291,0.0403029928780206,0.0019248165553139,1
2021-2025,FR,DE,1154,153,24291,0.0475073072331316,0.0006123097755736,1
2021-2025,GB,DE,2046,153,24291,0.0842287266888971,1.5546278568313636e-06,1
2021-2025,IN,DE,1488,153,24291,0.0612572557737433,6.7155590923083e-05,1
2021-2025,IT,DE,1273,153,24291,0.052406240994607,0.0002796231624878,1
2021-2025,NL,DE,1028,153,24291,0.0423202008974517,0.0013979436217752,1
2021-2025,SE,DE,510,153,24291,0.0209954304063233,0.0397445217479287,1
2021-2025,TR,DE,745,153,24291,0.0306697953974723,0.0087842632900324,1
2021-2025,US,DE,2025,153,24291,0.0833642089662838,1.7943833548164609e-06,1
2021-2025,CH,DK,149,111,4884,0.0305077805077805,0.0331036656788677,1
2021-2025,CN,DK,271,111,4884,0.0554873054873054,0.0018743812312871,1
2021-2025,DE,DK,468,111,4884,0.0958230958230958,1.5412569192582303e-05,1
2021-2025,ES,DK,211,111,4884,0.0432022932022932,0.0077662940989722,1
2021-2025,FR,DK,182,111,4884,0.0372645372645372,0.0153379263053144,1
2021-2025,GB,DK,484,111,4884,0.0990990990990991,1.033885235696028e-05,1
2021-2025,IN,DK,157,111,4884,0.0321457821457821,0.0274849007672366,1
2021-2025,IT,DK,220,111,4884,0.045045045045045,0.0062822832356086,1
2021-2025,NL,DK,197,111,4884,0.0403357903357903,0.0107925186350678,1
2021-2025,NO,DK,132,111,4884,0.027027027027027,0.0491004460013394,1
2021-2025,SE,DK,342,111,4884,0.07002457002457,0.0003403002022394,1
2021-2025,US,DK,429,111,4884,0.0878378378378378,4.0543929777858046e-05,1
2021-2025,ES,DO,84,32,275,0.3054545454545455,1.2380006592223515e-05,1
2021-2025,US,DO,44,32,275,0.16,0.0044942566314938,1
2021-2025,ES,DZ,13,63,202,0.0643564356435643,0.0161750992083452,1
2021-2025,FR,DZ,34,63,202,0.1683168316831683,1.0899098093451802e-05,1
2021-2025,GB,DZ,15,63,202,0.0742574257425742,0.0083636278397666,1
2021-2025,TN,DZ,11,63,202,0.0544554455445544,0.0310658945445535,1
2021-2025,AR,EC,191,59,2522,0.0757335448057097,0.0103809498848342,1
2021-2025,CO,EC,140,59,2522,0.0555114988104678,0.0364256361151059,1
2021-2025,ES,EC,888,59,2522,0.352101506740682,1.1678962329994528e-11,1
2021-2025,MX,EC,251,59,2522,0.0995241871530531,0.0022875943487275,1
2021-2025,PE,EC,145,59,2522,0.0574940523394131,0.0322461426208158,1
2021-2025,US,EC,137,59,2522,0.0543219666931007,0.0391842434521932,1
2021-2025,VE,EC,130,59,2522,0.0515463917525773,0.0464444044763109,1
2021-2025,DE,EE,37,83,731,0.0506155950752394,0.0141335632490404,1
2021-2025,FI,EE,39,83,731,0.0533515731874145,0.0111551351131311,1
2021-2025,GB,EE,46,83,731,0.0629274965800273,0.0048462069024892,1
2021-2025,IN,EE,52,83,731,0.0711354309165526,0.0023555730691094,1
2021-2025,IT,EE,27,83,731,0.0369357045143638,0.0456807408950454,1
2021-2025,UA,EE,40,83,731,0.054719562243502,0.0099077485066654,1
2021-2025,CN,EG,84,101,1404,0.0598290598290598,0.0020925813058065,1
2021-2025,DE,EG,105,101,1404,0.0747863247863247,0.0004209246194438,1
2021-2025,GB,EG,147,101,1404,0.1047008547008547,1.573319731123031e-05,1
2021-2025,JP,EG,96,101,1404,0.0683760683760683,0.000839582967339,1
2021-2025,SA,EG,182,101,1404,0.1296296296296296,9.341353588258612e-07,1
2021-2025,US,EG,172,101,1404,0.1225071225071225,2.110376797871272e-06,1
2021-2025,AR,ES,582,164,20167,0.0288590271235186,0.0084530073585932,1
2021-2025,BR,ES,934,164,20167,0.0463132840779491,0.0004396777912295,1
2021-2025,CL,ES,814,164,20167,0.0403629692071205,0.0012118272831557,1
2021-2025,CO,ES,1616,164,20167,0.0801309069271582,1.2227633741306109e-06,1
2021-2025,DE,ES,1022,164,20167,0.0506768483165567,0.0002082062678609,1
2021-2025,EC,ES,1035,164,20167,0.0513214657608965,0.0001863841796636,1
2021-2025,FR,ES,1041,164,20167,0.0516189815044379,0.0001770944955745,1
2021-2025,GB,ES,1480,164,20167,0.0733872167402191,4.021803333622449e-06,1
2021-2025,IT,ES,1289,164,20167,0.0639162989041503,2.110053193612368e-05,1
2021-2025,MX,ES,808,164,20167,0.0400654534635791,0.0012746305101258,1
2021-2025,NL,ES,451,164,20167,0.022363266722864,0.0250573029433276,1
2021-2025,PE,ES,637,164,20167,0.0315862547726483,0.0053448316920155,1
2021-2025,PT,ES,1029,164,20167,0.051023950017355,0.0001961580195223,1
2021-2025,US,ES,1339,164,20167,0.0663955967669956,1.3694661071889485e-05,1
2021-2025,BE,ET,32,81,534,0.0599250936329588,0.0071284779294354,1
2021-2025,CN,ET,31,81,534,0.0580524344569288,0.0083586904504679,1
2021-2025,IN,ET,87,81,534,0.1629213483146067,6.626760704159941e-07,1
2021-2025,SO,ET,23,81,534,0.0430711610486891,0.0295373445135287,1
2021-2025,US,ET,30,81,534,0.0561797752808988,0.0097981109596435,1
2021-2025,ZA,ET,35,81,534,0.0655430711610486,0.0044130930799803,1
2021-2025,CN,FI,196,116,3914,0.0500766479305058,0.0027175958652703,1
2021-2025,DE,FI,244,116,3914,0.062340316811446,0.000609821787969,1
2021-2025,ES,FI,131,116,3914,0.0334695963208993,0.0199427385941928,1
2021-2025,FR,FI,138,116,3914,0.0352580480327031,0.0161169884605395,1
2021-2025,GB,FI,294,116,3914,0.0751149718957588,0.0001259189690507,1
2021-2025,IN,FI,224,116,3914,0.057230454777721,0.0011392988428062,1
2021-2025,IR,FI,164,116,3914,0.0419008686765457,0.0072811727768276,1
2021-2025,IT,FI,147,116,3914,0.0375574859478794,0.0122490348805327,1
2021-2025,NL,FI,117,116,3914,0.0298926928972917,0.03049820076912,1
2021-2025,SE,FI,209,116,3914,0.0533980582524271,0.0018165609088693,1
2021-2025,US,FI,229,116,3914,0.0585079202861522,0.0009748036583981,1
2021-2025,AU,FJ,28,44,114,0.2456140350877192,5.451610207206955e-06,1
2021-2025,ID,FJ,13,44,114,0.1140350877192982,0.005481639429539,1
2021-2025,DK,FO,18,8,28,0.6428571428571429,0.0007411289544079,1
2021-2025,BE,FR,519,168,13636,0.0380610149603989,0.0015333342613575,1
2021-2025,BR,FR,736,168,13636,0.0539747726606042,9.457010320390125e-05,1
2021-2025,CA,FR,410,168,13636,0.0300674684658257,0.006107096893631,1
2021-2025,CH,FR,636,168,13636,0.0466412437665004,0.0003434093205323,1
2021-2025,CN,FR,407,168,13636,0.0298474625990026,0.0063428434281255,1
2021-2025,DE,FR,929,168,13636,0.0681284834262247,7.628835318078095e-06,1
2021-2025,ES,FR,882,168,13636,0.0646817248459959,1.4132635425424024e-05,1
2021-2025,GB,FR,1076,168,13636,0.0789087709005573,1.0928033634075382e-06,1
2021-2025,IN,FR,572,168,13636,0.0419477852742739,0.0007798174006236,1
2021-2025,IT,FR,1021,168,13636,0.0748753300088002,2.266959720162981e-06,1
2021-2025,NL,FR,306,168,13636,0.0224405984159577,0.0225895300041408,1
2021-2025,PT,FR,248,168,13636,0.0181871516573775,0.0466438895744619,1
2021-2025,US,FR,1080,168,13636,0.0792021120563215,1.0361926721667971e-06,1
2021-2025,CM,GA,5,16,24,0.2083333333333333,0.0300701357440781,1
2021-2025,AU,GB,1039,183,33629,0.0308959528977965,0.0033068471269556,1
2021-2025,BR,GB,803,183,33629,0.0238782003627821,0.01229504642509,1
2021-2025,CA,GB,886,183,33629,0.0263463082458592,0.0077557126249276,1
2021-2025,CH,GB,796,183,33629,0.0236700466858961,0.0127815536818844,1
2021-2025,CN,GB,2508,183,33629,0.0745784888043058,7.478344087019171e-07,1
2021-2025,DE,GB,1765,183,33629,0.0524844628148324,5.4791591162640125e-05,1
2021-2025,ES,GB,1040,183,33629,0.0309256891373516,0.0032884311107589,1
2021-2025,FR,GB,1002,183,33629,0.0297957120342561,0.0040653742304637,1
2021-2025,IE,GB,768,183,33629,0.022837431978352,0.0149266255305651,1
2021-2025,IN,GB,2562,183,33629,0.0761842457402836,5.451754419376875e-07,1
2021-2025,IT,GB,1108,183,33629,0.0329477534271016,0.0022484785530096,1
2021-2025,NG,GB,1133,183,33629,0.0336911594159802,0.0019548048896011,1
2021-2025,NL,GB,814,183,33629,0.0242052989978887,0.0115674832027989,1
2021-2025,PK,GB,677,183,33629,0.0201314341788337,0.0246913185357938,1
2021-2025,TR,GB,768,183,33629,0.022837431978352,0.0149266255305651,1
2021-2025,US,GB,3763,183,33629,0.1118974694460138,4.171435877873645e-10,1
2021-2025,US,GD,35,16,69,0.5072463768115942,2.451587478789753e-05,1
2021-2025,DE,GE,13,46,154,0.0844155844155844,0.0188985129180692,1
2021-2025,GB,GE,14,46,154,0.0909090909090909,0.0137192120211485,1
2021-2025,RU,GE,15,46,154,0.0974025974025974,0.0099365031326187,1
2021-2025,US,GE,11,46,154,0.0714285714285714,0.0356196172367723,1
2021-2025,FR,GF,14,11,27,0.5185185185185185,0.0006695698374499,1
2021-2025,CN,GH,92,79,766,0.1201044386422976,4.630500105278425e-05,1
2021-2025,DE,GH,38,79,766,0.0496083550913838,0.0188974652356868,1
2021-2025,GB,GH,98,79,766,0.1279373368146214,2.3052606747738324e-05,1
2021-2025,NG,GH,51,79,766,0.0665796344647519,0.0046347597757086,1
2021-2025,US,GH,62,79,766,0.0809399477806788,0.0013830038265736,1
2021-2025,ZA,GH,82,79,766,0.1070496083550913,0.0001460602039824,1
2021-2025,GB,GI,9,11,21,0.4285714285714285,0.0037120986837328,1
2021-2025,DK,GL,19,8,29,0.6551724137931034,0.0005797143017647,1
2021-2025,GB,GM,20,35,102,0.196078431372549,0.0005987770428901,1
2021-2025,NG,GM,19,35,102,0.1862745098039215,0.0009041683504099,1
2021-2025,FR,GN,14,25,54,0.2592592592592592,0.0007447140648643,1
2021-2025,FR,GP,23,13,36,0.6388888888888888,4.916886898498013e-06,1
2021-2025,ES,GQ,9,13,26,0.3461538461538461,0.006105298198903,1
2021-2025,CY,GR,131,79,1547,0.0846800258564964,0.0010062115381552,1
2021-2025,DE,GR,111,79,1547,0.0717517776341305,0.0030047050308557,1
2021-2025,ES,GR,89,79,1547,0.0575307045895281,0.009836540899267,1
2021-2025,FR,GR,73,79,1547,0.0471881060116354,0.023044073207605,1
2021-2025,GB,GR,375,79,1547,0.24240465416936,3.9455653654231935e-10,1
2021-2025,IT,GR,85,79,1547,0.0549450549450549,0.0121800927651782,1
2021-2025,NL,GR,74,79,1547,0.0478345184227537,0.0218559548669641,1
2021-2025,US,GR,111,79,1547,0.0717517776341305,0.0030047050308557,1
2021-2025,CU,GT,30,33,245,0.1224489795918367,0.0153008662070558,1
2021-2025,ES,GT,37,33,245,0.1510204081632653,0.0053053253121872,1
2021-2025,MX,GT,33,33,245,0.1346938775510204,0.0097596186904002,1
2021-2025,US,GT,35,33,245,0.1428571428571428,0.0072061406061694,1
2021-2025,US,GU,6,11,17,0.3529411764705882,0.0128658249388667,1
2021-2025,PT,GW,8,12,26,0.3076923076923077,0.0175101847543407,1
2021-2025,CN,HK,2617,76,4847,0.5399216009903033,5.156894532360362e-26,1
2021-2025,GB,HK,440,76,4847,0.0907778007014648,0.0007947898441362,1
2021-2025,US,HK,566,76,4847,0.1167732618114297,9.02434330369497e-05,1
2021-2025,ES,HN,44,29,189,0.2328042328042328,0.0005989265227539,1
2021-2025,MX,HN,21,29,189,0.1111111111111111,0.0369597794910114,1
2021-2025,AT,HR,21,62,403,0.0521091811414392,0.0382170642978558,1
2021-2025,DE,HR,35,62,403,0.086848635235732,0.0039184032182752,1
2021-2025,GB,HR,23,62,403,0.0570719602977667,0.0277454376087703,1
2021-2025,IT,HR,30,62,403,0.0744416873449131,0.0089254665294533,1
2021-2025,SI,HR,34,62,403,0.0843672456575682,0.0046238157619467,1
2021-2025,FR,HT,13,18,53,0.2452830188679245,0.0083623832860595,1
2021-2025,US,HT,13,18,53,0.2452830188679245,0.0083623832860595,1
2021-2025,AT,HU,46,108,1256,0.036624203821656,0.018456239104814,1
2021-2025,BR,HU,37,108,1256,0.0294585987261146,0.0407854337391265,1
2021-2025,DE,HU,71,108,1256,0.0565286624203821,0.0019768425079556,1
2021-2025,GB,HU,61,108,1256,0.0485668789808917,0.0048581894827522,1
2021-2025,ID,HU,54,108,1256,0.0429936305732484,0.0090758356826356,1
2021-2025,IN,HU,47,108,1256,0.037420382165605,0.0168936221437003,1
2021-2025,IQ,HU,41,108,1256,0.0326433121019108,0.0286926276900998,1
2021-2025,RO,HU,41,108,1256,0.0326433121019108,0.0286926276900998,1
2021-2025,US,HU,88,108,1256,0.0700636942675159,0.000421204266031,1
2021-2025,AU,ID,307,103,2579,0.1190383869716944,2.430034614383796e-06,1
2021-2025,GB,ID,231,103,2579,0.0895696006203955,6.968969192288935e-05,1
2021-2025,JP,ID,392,103,2579,0.1519968980224893,4.972089891773657e-08,1
2021-2025,KR,ID,92,103,2579,0.035672741372625,0.024597626315238,1
2021-2025,MY,ID,198,103,2579,0.0767739433889104,0.0002893486318717,1
